Linux 4.15.0-74-generic (server_ubuntu18.04) 	01/18/2020 	_x86_64_	(2 CPU)

17:34:39     LINUX RESTART	(2 CPU)

05:35:01 PM     CPU      %usr     %nice      %sys   %iowait    %steal      %irq     %soft    %guest    %gnice     %idle
06:15:01 PM       0     10.04      0.00      0.06      0.00      0.00
06:15:01 PM       1      0.09      0.00      0.00      0.00      0.00
06:25:01 PM     all     20.31      0.00      0.06      0.00      0.00
06:25:01 PM       0     20.30      0.00      0.06      0.00      0.00
06:25:01 PM       1      0.01      0.00      0.00      0.00      0.00
06:35:01 PM     all     97.98      0.00      0.18      0.00      0.00
06:35:01 PM       0     97.98      0.00      0.18      0.00      0.00
06:35:01 PM       1      0.00      0.00      0.00      0.00      0.00
06:45:01 PM     all     29.20      0.00      0.07      0.00      0.00
06:45:01 PM       0     28.36      0.00      0.07      0.00      0.00
06:45:01 PM       1      0.84      0.00      0.00      0.00      0.00
06:55:01 PM     all      4.87      0.00      0.03      0.00      0.00
06:55:01 PM       0      4.82      0.00      0.03      0.00      0.00
06:55:01 PM       1      0.05      0.00      0.00      0.00      0.00
07:05:01 PM     all      4.82      0.00      0.01      0.00      0.00
07:05:01 PM       0      4.80      0.00      0.01      0.00      0.00
07:05:01 PM       1      0.02      0.00      0.00      0.00      0.00
07:15:01 PM     all      7.96      0.00      0.04      0.00      0.00
07:15:01 PM       0      7.60      0.00      0.04      0.00      0.00
07:15:01 PM       1      0.36      0.00      0.00      0.00      0.00
07:25:01 PM     all      6.38      0.00      0.03      0.00      0.00
07:25:01 PM       0      6.37      0.00      0.03      0.00      0.00
07:25:01 PM       1      0.02      0.00      0.00      0.00      0.00

07:25:01 PM     CPU   total/s   dropd/s squeezd/s  rx_rps/s flw_lim/s
07:35:01 PM     all     65.30      0.00      0.11      0.00      0.00
07:35:01 PM       0     65.29      0.00      0.11      0.00      0.00
07:35:01 PM       1      0.02      0.00      0.00      0.00      0.00
07:45:01 PM     all      5.67      0.00      0.03      0.00      0.00
07:45:01 PM       0      5.66      0.00      0.03      0.00      0.00
07:45:01 PM       1      0.01      0.00      0.00      0.00      0.00
07:55:01 PM     all      8.70      0.00      0.03      0.00      0.00
07:55:01 PM       0      8.70      0.00      0.03      0.00      0.00
07:55:01 PM       1      0.01      0.00      0.00      0.00      0.00
08:05:01 PM     all     10.54      0.00      0.04      0.00      0.00
08:05:01 PM       0     10.49      0.00      0.04      0.00      0.00
08:05:01 PM       1      0.05      0.00      0.00      0.00      0.00
08:15:01 PM     all      5.79      0.00      0.03      0.00      0.00
08:15:01 PM       0      5.64      0.00      0.03      0.00      0.00
08:15:01 PM       1      0.15      0.00      0.00      0.00      0.00
08:25:02 PM     all     28.07      0.00      0.07      0.00      0.00
08:25:02 PM       0     28.05      0.00      0.07      0.00      0.00
08:25:02 PM       1      0.02      0.00      0.00      0.00      0.00
08:35:01 PM     all     69.29      0.00      0.09      0.00      0.00
08:35:01 PM       0     69.26      0.00      0.09      0.00      0.00
08:35:01 PM       1      0.03      0.00      0.00      0.00      0.00
08:45:01 PM     all     26.99      0.00      0.04      0.00      0.00
08:45:01 PM       0     26.96      0.00      0.04      0.00      0.00
08:45:01 PM       1      0.03      0.00      0.00      0.00      0.00
08:55:01 PM     all     13.16      0.00      0.04      0.00      0.00
08:55:01 PM       0     13.10      0.00      0.04      0.00      0.00
08:55:01 PM       1      0.06      0.00      0.00      0.00      0.00
09:05:01 PM     all     16.15      0.00      0.04      0.00      0.00
09:05:01 PM       0     16.14      0.00      0.04      0.00      0.00
09:05:01 PM       1      0.01      0.00      0.00      0.00      0.00
09:15:01 PM     all     17.14      0.00      0.06      0.00      0.00
09:15:01 PM       0     16.97      0.00      0.06      0.00      0.00
09:15:01 PM       1      0.17      0.00      0.00      0.00      0.00

09:15:01 PM     CPU   total/s   dropd/s squeezd/s  rx_rps/s flw_lim/s
09:25:01 PM     all      5.16      0.00      0.02      0.00      0.00
09:25:01 PM       0      5.14      0.00      0.02      0.00      0.00
09:25:01 PM       1      0.03      0.00      0.00      0.00      0.00
09:35:01 PM     all      4.80      0.00      0.02      0.00      0.00
09:35:01 PM       0      4.80      0.00      0.02      0.00      0.00
09:35:01 PM       1      0.00      0.00      0.00      0.00      0.00
09:45:01 PM     all     65.27      0.00      0.11      0.00      0.00
09:45:01 PM       0     65.26      0.00      0.11      0.00      0.00
09:45:01 PM       1      0.01      0.00      0.00      0.00      0.00
09:55:01 PM     all      4.86      0.00      0.02      0.00      0.00
09:55:01 PM       0      4.84      0.00      0.02      0.00      0.00
09:55:01 PM       1      0.01      0.00      0.00      0.00      0.00
10:05:01 PM     all      5.03      0.00      0.02      0.00      0.00
10:05:01 PM       0      5.01      0.00      0.02      0.00      0.00
10:05:01 PM       1      0.02      0.00      0.00      0.00      0.00
10:15:01 PM     all      4.88      0.00      0.01      0.00      0.00
10:15:01 PM       0      4.74      0.00      0.01      0.00      0.00
10:15:01 PM       1      0.14      0.00      0.00      0.00      0.00
10:25:01 PM     all      4.46      0.00      0.03      0.00      0.00
10:25:01 PM       0      4.44      0.00      0.03      0.00      0.00
10:25:01 PM       1      0.02      0.00      0.00      0.00      0.00
10:35:01 PM     all      7.53      0.00      0.01      0.00      0.00
10:35:01 PM       0      7.46      0.00      0.01      0.00      0.00
10:35:01 PM       1      0.07      0.00      0.00      0.00      0.00
10:45:01 PM     all     65.19      0.00      0.10      0.00      0.00
10:45:01 PM       0     65.17      0.00      0.10      0.00      0.00
10:45:01 PM       1      0.02      0.00      0.00      0.00      0.00
10:55:01 PM     all      4.78      0.00      0.01      0.00      0.00
10:55:01 PM       0      4.76      0.00      0.01      0.00      0.00
10:55:01 PM       1      0.02      0.00      0.00      0.00      0.00
11:05:01 PM     all      5.31      0.00      0.03      0.00      0.00
11:05:01 PM       0      5.29      0.00      0.03      0.00      0.00
11:05:01 PM       1      0.02      0.00      0.00      0.00      0.00

11:05:01 PM     CPU   total/s   dropd/s squeezd/s  rx_rps/s flw_lim/s
11:15:01 PM     all     16.53      0.00      0.03      0.00      0.00
11:15:01 PM       0     16.43      0.00      0.03      0.00      0.00
11:15:01 PM       1      0.10      0.00      0.00      0.00      0.00
11:25:01 PM     all      6.68      0.00      0.03      0.00      0.00
11:25:01 PM       0      6.64      0.00      0.03      0.00      0.00
11:25:01 PM       1      0.04      0.00      0.00      0.00      0.00
11:35:01 PM     all      7.88      0.00      0.02      0.00      0.00
11:35:01 PM       0      7.86      0.00      0.02      0.00      0.00
11:35:01 PM       1      0.03      0.00      0.00      0.00      0.00
11:45:01 PM     all     71.94      0.00      0.14      0.00      0.00
11:45:01 PM       0     71.93      0.00      0.14      0.00      0.00
11:45:01 PM       1      0.01      0.00      0.00      0.00      0.00
11:55:01 PM     all      7.39      0.00      0.03      0.00      0.00
11:55:01 PM       0      7.39      0.00      0.03      0.00      0.00
11:55:01 PM       1      0.01      0.00      0.00      0.00      0.00
11:59:01 PM     all     16.83      0.00      0.04      0.00      0.00
11:59:01 PM       0     16.83      0.00      0.04      0.00      0.00
11:59:01 PM       1      0.00      0.00      0.00      0.00      0.00
12:00:01 AM     all      7.68      0.00      0.05      0.00      0.00
12:00:01 AM       0      7.68      0.00      0.05      0.00      0.00
12:00:01 AM       1      0.00      0.00      0.00      0.00      0.00
Average:        all     20.57      0.00      0.05      0.00      0.00
Average:          0     20.51      0.00      0.05      0.00      0.00
Average:          1      0.07      0.00      0.00      0.00      0.00
