Linux 3.10.0-1062.7.1.el7.x86_64 (server_rhel7.6) 	12/31/2019 	_x86_64_	(1 CPU)

12:00:01 AM     CPU      %usr     %nice      %sys   %iowait    %steal      %irq     %soft    %guest    %gnice     %idle
02:10:01 AM        lo      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
02:10:01 AM      nic0      0.00      0.00      0.00      0.04      0.00      0.00      0.00      0.00      0.00
02:10:01 AM      nic1      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
02:10:01 AM      nic2      0.00      0.00      0.00      0.04      0.00      0.00      0.00      0.00      0.00
02:20:02 AM        lo      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
02:20:02 AM      nic0      0.00      0.00      0.00      0.02      0.00      0.00      0.00      0.00      0.00
02:20:02 AM      nic1      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
02:20:02 AM      nic2      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
02:30:01 AM        lo      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
02:30:01 AM      nic0      0.00      0.00      0.00      0.02      0.00      0.00      0.00      0.00      0.00
02:30:01 AM      nic1      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
02:30:01 AM      nic2      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
02:40:01 AM        lo      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
02:40:01 AM      nic0      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
02:40:01 AM      nic1      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
02:40:01 AM      nic2      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
02:50:01 AM        lo      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
02:50:01 AM      nic0      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
02:50:01 AM      nic1      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
02:50:01 AM      nic2      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
03:00:01 AM        lo      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
03:00:01 AM      nic0      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
03:00:01 AM      nic1      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
03:00:01 AM      nic2      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
03:10:01 AM        lo      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
03:10:01 AM      nic0      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
03:10:01 AM      nic1      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
03:10:01 AM      nic2      0.00      0.00      0.00      0.02      0.00      0.00      0.00      0.00      0.00
03:20:01 AM        lo      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
03:20:01 AM      nic0      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
03:20:01 AM      nic1      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
03:20:01 AM      nic2      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
03:30:01 AM        lo      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
03:30:01 AM      nic0      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
03:30:01 AM      nic1      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
03:30:01 AM      nic2      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
03:40:01 AM        lo      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
03:40:01 AM      nic0      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
03:40:01 AM      nic1      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
03:40:01 AM      nic2      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
03:50:01 AM        lo      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
03:50:01 AM      nic0      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
03:50:01 AM      nic1      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
03:50:01 AM      nic2      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
04:00:02 AM        lo      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
04:00:02 AM      nic0      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
04:00:02 AM      nic1      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
04:00:02 AM      nic2      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
04:10:01 AM        lo      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
04:10:01 AM      nic0      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
04:10:01 AM      nic1      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
04:10:01 AM      nic2      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
04:20:01 AM        lo      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
04:20:01 AM      nic0      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
04:20:01 AM      nic1      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
04:20:01 AM      nic2      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
04:30:01 AM        lo      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
04:30:01 AM      nic0      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
04:30:01 AM      nic1      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
04:30:01 AM      nic2      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
04:40:01 AM        lo      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
04:40:01 AM      nic0      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
04:40:01 AM      nic1      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
04:40:01 AM      nic2      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
04:50:01 AM        lo      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
04:50:01 AM      nic0      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
04:50:01 AM      nic1      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
04:50:01 AM      nic2      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
05:00:01 AM        lo      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
05:00:01 AM      nic0      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
05:00:01 AM      nic1      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
05:00:01 AM      nic2      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
05:10:01 AM        lo      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
05:10:01 AM      nic0      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
05:10:01 AM      nic1      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
05:10:01 AM      nic2      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
05:20:01 AM        lo      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
05:20:01 AM      nic0      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
05:20:01 AM      nic1      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
05:20:01 AM      nic2      0.00      0.00      0.00      0.06      0.00      0.00      0.00      0.00      0.00
05:30:01 AM        lo      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
05:30:01 AM      nic0      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
05:30:01 AM      nic1      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
05:30:01 AM      nic2      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
05:40:01 AM        lo      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
05:40:01 AM      nic0      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
05:40:01 AM      nic1      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
05:40:01 AM      nic2      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
05:50:01 AM        lo      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
05:50:01 AM      nic0      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
05:50:01 AM      nic1      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
05:50:01 AM      nic2      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
06:00:01 AM        lo      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
06:00:01 AM      nic0      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
06:00:01 AM      nic1      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
06:00:01 AM      nic2      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
06:10:01 AM        lo      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
06:10:01 AM      nic0      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
06:10:01 AM      nic1      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
06:10:01 AM      nic2      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
06:20:01 AM        lo      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
06:20:01 AM      nic0      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
06:20:01 AM      nic1      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
06:20:01 AM      nic2      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
06:30:01 AM        lo      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
06:30:01 AM      nic0      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
06:30:01 AM      nic1      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
06:30:01 AM      nic2      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
06:40:01 AM        lo      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
06:40:01 AM      nic0      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
06:40:01 AM      nic1      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
06:40:01 AM      nic2      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
06:50:01 AM        lo      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
06:50:01 AM      nic0      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
06:50:01 AM      nic1      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
06:50:01 AM      nic2      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
07:00:01 AM        lo      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
07:00:01 AM      nic0      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
07:00:01 AM      nic1      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
07:00:01 AM      nic2      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
07:10:01 AM        lo      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
07:10:01 AM      nic0      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
07:10:01 AM      nic1      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
07:10:01 AM      nic2      0.00      0.00      0.00      0.02      0.00      0.00      0.00      0.00      0.00
07:20:01 AM        lo      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
07:20:01 AM      nic0      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
07:20:01 AM      nic1      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
07:20:01 AM      nic2      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
07:30:01 AM        lo      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
07:30:01 AM      nic0      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
07:30:01 AM      nic1      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
07:30:01 AM      nic2      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
07:40:01 AM        lo      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
07:40:01 AM      nic0      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
07:40:01 AM      nic1      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
07:40:01 AM      nic2      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
07:50:01 AM        lo      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
07:50:01 AM      nic0      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
07:50:01 AM      nic1      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
07:50:01 AM      nic2      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
08:00:01 AM        lo      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
08:00:01 AM      nic0      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
08:00:01 AM      nic1      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
08:00:01 AM      nic2      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
08:10:01 AM        lo      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
08:10:01 AM      nic0      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
08:10:01 AM      nic1      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
08:10:01 AM      nic2      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
08:20:01 AM        lo      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
08:20:01 AM      nic0      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
08:20:01 AM      nic1      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
08:20:01 AM      nic2      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
08:30:01 AM        lo      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
08:30:01 AM      nic0      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
08:30:01 AM      nic1      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
08:30:01 AM      nic2      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
08:40:01 AM        lo      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
08:40:01 AM      nic0      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
08:40:01 AM      nic1      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
08:40:01 AM      nic2      0.00      0.00      0.00      0.02      0.00      0.00      0.00      0.00      0.00
08:50:01 AM        lo      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
08:50:01 AM      nic0      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
08:50:01 AM      nic1      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
08:50:01 AM      nic2      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
09:00:01 AM        lo      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
09:00:01 AM      nic0      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
09:00:01 AM      nic1      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
09:00:01 AM      nic2      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
09:10:01 AM        lo      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
09:10:01 AM      nic0      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
09:10:01 AM      nic1      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
09:10:01 AM      nic2      0.00      0.00      0.00      0.02      0.00      0.00      0.00      0.00      0.00
09:20:01 AM        lo      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
09:20:01 AM      nic0      0.00      0.00      0.00      0.03      0.00      0.00      0.00      0.00      0.00
09:20:01 AM      nic1      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
09:20:01 AM      nic2      0.00      0.00      0.00      0.03      0.00      0.00      0.00      0.00      0.00
09:30:02 AM        lo      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
09:30:02 AM      nic0      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
09:30:02 AM      nic1      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
09:30:02 AM      nic2      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
09:40:01 AM        lo      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
09:40:01 AM      nic0      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
09:40:01 AM      nic1      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
09:40:01 AM      nic2      0.00      0.00      0.00      0.03      0.00      0.00      0.00      0.00      0.00
09:50:01 AM        lo      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
09:50:01 AM      nic0      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
09:50:01 AM      nic1      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
09:50:01 AM      nic2      0.00      0.00      0.00      0.02      0.00      0.00      0.00      0.00      0.00
10:00:01 AM        lo      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
10:00:01 AM      nic0      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
10:00:01 AM      nic1      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
10:00:01 AM      nic2      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
10:10:01 AM        lo      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
10:10:01 AM      nic0      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
10:10:01 AM      nic1      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
10:10:01 AM      nic2      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
10:20:01 AM        lo      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
10:20:01 AM      nic0      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
10:20:01 AM      nic1      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
10:20:01 AM      nic2      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
10:30:01 AM        lo      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
10:30:01 AM      nic0      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
10:30:01 AM      nic1      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
10:30:01 AM      nic2      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
10:40:01 AM        lo      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
10:40:01 AM      nic0      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
10:40:01 AM      nic1      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
10:40:01 AM      nic2      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
10:50:01 AM        lo      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
10:50:01 AM      nic0      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
10:50:01 AM      nic1      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
10:50:01 AM      nic2      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
11:00:01 AM        lo      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
11:00:01 AM      nic0      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
11:00:01 AM      nic1      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
11:00:01 AM      nic2      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
11:10:01 AM        lo      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
11:10:01 AM      nic0      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
11:10:01 AM      nic1      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
11:10:01 AM      nic2      0.00      0.00      0.00      0.02      0.00      0.00      0.00      0.00      0.00
11:20:01 AM        lo      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
11:20:01 AM      nic0      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
11:20:01 AM      nic1      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
11:20:01 AM      nic2      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
11:30:01 AM        lo      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
11:30:01 AM      nic0      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
11:30:01 AM      nic1      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
11:30:01 AM      nic2      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
11:40:01 AM        lo      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
11:40:01 AM      nic0      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
11:40:01 AM      nic1      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
11:40:01 AM      nic2      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
11:50:01 AM        lo      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
11:50:01 AM      nic0      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
11:50:01 AM      nic1      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
11:50:01 AM      nic2      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
12:00:01 PM        lo      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
12:00:01 PM      nic0      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
12:00:01 PM      nic1      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
12:00:01 PM      nic2      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
12:10:01 PM        lo      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
12:10:01 PM      nic0      0.00      0.00      0.00      0.03      0.00      0.00      0.00      0.00      0.00
12:10:01 PM      nic1      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
12:10:01 PM      nic2      0.00      0.00      0.00      0.03      0.00      0.00      0.00      0.00      0.00
12:20:02 PM        lo      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
12:20:02 PM      nic0      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
12:20:02 PM      nic1      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
12:20:02 PM      nic2      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
12:30:01 PM        lo      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
12:30:01 PM      nic0      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
12:30:01 PM      nic1      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
12:30:01 PM      nic2      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
12:40:01 PM        lo      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
12:40:01 PM      nic0      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
12:40:01 PM      nic1      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
12:40:01 PM      nic2      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
12:50:01 PM        lo      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
12:50:01 PM      nic0      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
12:50:01 PM      nic1      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
12:50:01 PM      nic2      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
01:00:01 PM        lo      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
01:00:01 PM      nic0      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
01:00:01 PM      nic1      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
01:00:01 PM      nic2      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
01:10:01 PM        lo      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
01:10:01 PM      nic0      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
01:10:01 PM      nic1      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
01:10:01 PM      nic2      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
01:20:01 PM        lo      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
01:20:01 PM      nic0      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
01:20:01 PM      nic1      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
01:20:01 PM      nic2      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
01:30:01 PM        lo      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
01:30:01 PM      nic0      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
01:30:01 PM      nic1      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
01:30:01 PM      nic2      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
01:40:01 PM        lo      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
01:40:01 PM      nic0      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
01:40:01 PM      nic1      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
01:40:01 PM      nic2      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
01:50:01 PM        lo      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
01:50:01 PM      nic0      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
01:50:01 PM      nic1      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
01:50:01 PM      nic2      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
