Linux 2.6.18-398.el5 (server_rhel5) 	01/05/2020

12:00:01 AM    proc/s
12:10:01 AM     76.83
12:20:01 AM    107.17
12:30:01 AM    105.19
12:40:01 AM    110.02
12:50:01 AM     15.20
01:00:01 AM     89.41
01:10:01 AM     65.69
01:20:01 AM     41.29
01:30:01 AM     22.27
01:40:01 AM     20.21
01:50:01 AM     75.95
02:00:01 AM    175.05
Average:        75.36

12:00:01 AM   cswch/s
12:10:01 AM   5551.93
12:20:01 AM   5974.30
12:30:01 AM   6288.31
12:40:01 AM   5940.90
12:50:01 AM   4240.95
01:00:01 AM   4651.12
01:10:01 AM   5831.87
01:20:01 AM   6065.06
01:30:01 AM   4515.08
01:40:01 AM   4092.01
01:50:01 AM   8262.38
02:00:01 AM   9662.14
Average:      5922.82

12:00:01 AM       CPU     %user     %nice   %system   %iowait    %steal     %idle
02:10:02 PM      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
02:20:01 PM      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
02:30:01 PM      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
02:40:01 PM      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
02:50:01 PM      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
03:00:01 PM      0.10      0.00      0.10      0.01      0.08      0.00      0.00      0.00      0.00      0.00      0.01
03:10:01 PM      0.09      0.00      0.09      0.01      0.07      0.00      0.00      0.00      0.00      0.00      0.01
03:20:01 PM      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
03:30:01 PM      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
03:40:01 PM      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
03:50:01 PM      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
04:00:01 PM      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
04:10:01 PM      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
04:20:01 PM      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
04:30:01 PM      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
04:40:01 PM      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
04:50:01 PM      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
05:00:01 PM      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
05:10:01 PM      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
05:20:01 PM      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
05:30:02 PM      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
05:40:01 PM      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
05:50:01 PM      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
06:00:01 PM      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
06:10:01 PM      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
06:20:01 PM      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
06:30:01 PM      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
06:40:01 PM      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
06:50:01 PM      0.03      0.00      0.03      0.00      0.02      0.00      0.00      0.00      0.00      0.00      0.00
07:00:01 PM      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
07:10:01 PM      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
07:20:01 PM      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
07:30:01 PM      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
07:40:01 PM      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
07:50:02 PM      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
08:00:01 PM      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
08:10:01 PM      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
08:20:01 PM      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
08:30:01 PM      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
08:40:01 PM      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
08:50:01 PM      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
09:00:01 PM      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
09:10:01 PM      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
09:20:01 PM      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
09:30:02 PM      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
09:40:02 PM      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
09:50:01 PM      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
10:00:01 PM      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
10:10:02 PM      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
10:20:01 PM      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
10:30:01 PM      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
10:40:01 PM      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
10:50:01 PM      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
11:00:01 PM      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
11:10:01 PM      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
11:20:01 PM      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
11:30:01 PM      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
11:40:01 PM      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
11:50:01 PM      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
Average:         0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00

02:10:01 AM  pgpgin/s pgpgout/s   fault/s  majflt/s
02:20:01 AM     81.10    181.00   2998.85      1.05
02:30:01 AM  37927.90   1805.66  19059.62    110.99
02:40:01 AM  12347.39   3303.61  50069.62    260.96
02:50:01 AM   5000.87   3010.97  53184.61    193.56
03:00:01 AM   5370.57   3238.80  78866.82    195.93
03:10:01 AM   5341.39   3227.50  47780.76    267.57
03:20:01 AM   5603.98   3303.75  89809.12    223.91
03:30:01 AM   6256.23   3134.12  56269.90    239.85
03:40:01 AM   5893.33   3133.18  58263.41    234.45
03:50:01 AM   6208.86   3185.07  55897.02    245.88
04:00:01 AM   6175.40   3214.21  79129.71    222.37
04:10:01 AM   7389.25   3967.57  57833.65    324.23
04:20:01 AM   5938.65   3187.43  55771.20    245.32
04:30:01 AM   6428.69   3190.59  83225.52    224.28
04:40:01 AM   7628.39   9866.33  66285.39    236.56
04:50:01 AM   7345.58  14250.10  69605.33    208.39
05:00:01 AM   7205.94  12499.66  96126.19    215.88
05:10:01 AM   6789.41  12698.05  89727.00    213.10
05:20:01 AM   6664.45  12050.54  43589.41      2.96
05:30:01 AM   6501.88   9658.73  40627.67      4.79
05:40:01 AM   6684.37   7517.32  73904.17    202.19
05:50:01 AM   6930.28  14720.83  83689.27    191.34
06:00:01 AM   6514.97  11626.38 107249.67    215.43
06:10:01 AM   4239.25   9953.78  81889.09    279.15
06:20:01 AM   3023.59   7871.60  85242.45     55.36
06:30:01 AM   3568.50  10606.10  92662.52     12.55
06:40:01 AM   4485.02  14111.61  97724.06     62.31
06:50:01 AM   6447.56  15432.48 116842.62     82.91
07:00:02 AM   4794.48  14894.49 174656.51    122.49
07:10:01 AM   5262.62  13203.93 203504.12    302.93
07:20:01 AM   4918.56  15143.38 178175.15    185.07
07:30:01 AM   5255.35  17799.71 163976.12    198.50
07:40:01 AM   4964.73  19364.55 118088.98    204.54
07:50:01 AM   4983.12  19690.76 104798.32    220.84
08:00:02 AM   4928.91  18576.38 131123.10    213.32
08:10:01 AM   5500.96  19109.69 108574.95    296.32
08:20:01 AM   4523.23  14811.27  84414.66    222.40
08:30:01 AM   4176.52  13786.37  79169.39    168.15
08:40:01 AM   3450.74  12411.10  80937.69     42.50
08:50:01 AM   4073.87  16396.92  82837.96     45.13
09:00:01 AM   4657.72  17285.10 107004.11     99.00
09:10:01 AM   4901.81  17099.52  86383.70    195.43
09:20:01 AM   3214.79  10818.92  97419.65     81.48
09:30:02 AM   3457.76  11831.33  76049.46     37.18
09:40:01 AM   3787.08  11638.12  71127.13     46.62
09:50:01 AM   3996.31  14622.14  71845.98     32.57
10:00:01 AM   4410.87  16070.01  96331.25     80.35
10:10:01 AM   5272.88  17448.88  75062.59    191.44
10:20:01 AM   4129.18  15710.44  73786.46     89.08
10:30:01 AM   4125.86  14343.46  73942.38     73.26
10:40:01 AM   4333.85  16252.77  76648.39     87.46
10:50:01 AM   3434.10  11800.87  69695.14     36.82
11:00:01 AM   3962.30  11973.63  90717.79     27.94
11:10:01 AM   3768.53  10059.03  66010.51    113.36
11:20:01 AM   3218.58   8754.96  62466.47     23.25
11:30:01 AM   2902.28   7996.18  60779.11      9.76
11:40:01 AM   3189.21   9418.46  64417.17     15.65
11:50:01 AM   1864.04   3396.85  55198.36      7.98
12:00:01 PM   2087.88   3244.41  79774.46     13.48
12:10:01 PM   2669.88   3484.87  56686.07     94.07
12:20:02 PM   1943.30   3069.02  56240.40      8.78
12:30:01 PM   2166.75   3139.42  55489.52      5.54
12:40:01 PM   2160.76   3157.29  57971.75      3.25
12:50:01 PM   1862.60   3158.59  56345.26      1.96
01:00:01 PM   2226.97   3279.92  80649.34      0.40
01:10:01 PM   4492.86  11691.79  71752.58     96.01
01:20:01 PM   3569.83  11658.04  78358.37     51.16
01:30:01 PM   2235.33   3321.98  55395.29     11.65
01:40:01 PM   2270.04   3215.99  60391.78     15.33
01:50:01 PM   2145.72   3201.75  60141.43      8.87
02:00:01 PM   2174.88   3247.48  82488.36     13.60
02:10:02 PM   2820.08   3508.00  58594.53     89.50
02:20:01 PM   2121.60   3167.08  59753.00     11.56
02:30:01 PM   2288.21   3250.98  58880.33      8.48
02:40:01 PM   2216.18   3213.25  59573.28      8.25
02:50:01 PM   2347.87   3185.66  58160.29      8.03
03:00:01 PM   2253.19   3341.26  82887.29      5.78
03:10:01 PM  15692.87   4907.70  62851.06    297.91
03:20:01 PM   4934.37  16465.59  83501.49    188.94
03:30:01 PM   2292.38   4263.67  65953.21     33.09
03:40:01 PM   2027.19   2878.84  55290.34      9.35
03:50:01 PM   2066.15   3125.02  63213.80     14.11
04:00:01 PM   2158.10   3305.41  87548.90     12.62
04:10:01 PM  14253.29   2675.93  37548.19    133.64
04:20:01 PM   4346.87    880.85   3940.77     12.60
04:30:01 PM   2485.31   1280.37   8507.16     15.00
04:40:01 PM   3464.59   2831.93  39354.25    200.85
04:50:01 PM   2249.68    864.64   3611.59      0.01
05:00:01 PM   2414.66   1326.57  32333.81      8.05
05:10:01 PM  10154.47   3274.87  49511.90    300.30
05:20:01 PM   2447.53   3136.93  50460.01     74.55
05:30:02 PM   2383.67   3143.69  51439.12     15.66
05:40:01 PM   2211.88   3112.98  54025.61      8.50
05:50:01 PM   2174.63   3038.55  52054.75      7.92
06:00:01 PM   2229.60   3366.51  77682.48     12.21
06:10:01 PM   2862.20   3506.54  52397.92     88.25
06:20:01 PM   2162.32   3055.25  53329.56     16.02
06:30:01 PM   1971.12   3133.40  51665.39      1.28
06:40:01 PM   2006.17   3078.51  54273.30      3.81
06:50:01 PM   2124.55   3027.87  51058.87      1.55
07:00:01 PM   2222.36   3361.33  76048.35      3.14
07:10:01 PM   2927.24   3460.46  53490.72     99.85
07:20:01 PM   2206.63   3186.27  51871.07      9.44
07:30:01 PM   2237.47   3214.35  52056.57     16.09
07:40:01 PM   2288.78   3104.84  53834.13      4.38
07:50:02 PM   2223.04   3144.44  51677.65     14.29
08:00:01 PM   2371.24   3252.67  76299.30      5.48
08:10:01 PM   3082.00   3613.87  54637.47     96.90
08:20:01 PM   2305.78   3082.89  53280.44     13.56
08:30:01 PM   2247.26   3094.45  52036.23      8.45
08:40:01 PM   2299.10   3210.90  53516.24     14.19
08:50:01 PM   2262.70   3159.19  51901.42      6.66
09:00:01 PM   2423.12   3392.12  77334.35     14.56
09:10:01 PM   2950.77   3416.57  53453.30     90.75
09:20:01 PM   2331.97   3189.62  51171.52     12.49
09:30:02 PM   2339.62   3152.15  52201.33     13.01
09:40:02 PM   2246.07   3271.51  53808.70      8.72
09:50:01 PM   2267.43   3201.47  51514.50     12.30
10:00:01 PM   2330.69   3274.73  75347.61      7.36
10:10:02 PM   3037.02   3540.54  54102.00    106.73
10:20:01 PM   2228.29   3140.22  51760.81      9.86
10:30:01 PM   2289.93   3075.49  53244.65     12.42
10:40:01 PM   2136.25   3257.80  55510.05      6.57
10:50:01 PM   2207.80   3250.20  55496.34      1.09
11:00:01 PM   2331.97   3511.11  78229.25      4.66
11:10:01 PM   2692.76   3952.15  54135.63     90.36
11:20:01 PM   2128.39   3121.20  53256.48     13.36
11:30:01 PM   2210.45   3123.64  53863.12      8.89
11:40:01 PM   2011.76   3137.86  56341.39      8.92
11:50:01 PM   2036.34   3078.52  54037.76      1.04
Average:      4103.52   6783.44  68499.77     85.16

02:10:01 AM kbmemfree kbmemused  %memused kbbuffers  kbcached kbswpfree kbswpused  %swpused  kbswpcad
02:20:01 AM   6924568   1249480     15.29     55924    476624    524280         0      0.00         0
