Linux 6.8.0-106-generic (server_ubuntu24.04) 	03/27/26 	_x86_64_	(4 CPU)

00:00:01        CPU      %usr     %nice      %sys   %iowait    %steal      %irq     %soft    %guest    %gnice     %idle
09:30:01         0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00 ens3
09:30:01         0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00 tun0
09:40:01         0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00 lo
09:40:01         0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00 ens3
09:40:01         0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00 tun0
09:50:01         0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00 lo
09:50:01         0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00 ens3
09:50:01         0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00 tun0
10:00:01         0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00 lo
10:00:01         0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00 ens3
10:00:01         0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00 tun0
10:10:01         0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00 lo
10:10:01         0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00 ens3
10:10:01         0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00 tun0
10:20:00         0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00 lo
10:20:00         0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00 ens3
10:20:00         0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00 tun0
10:30:00         0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00 lo
10:30:00         0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00 ens3
10:30:00         0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00 tun0
10:40:00         0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00 lo
10:40:00         0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00 ens3
10:40:00         0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00 tun0
10:50:00         0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00 lo
10:50:00         0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00 ens3
10:50:00         0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00 tun0
11:00:00         0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00 lo
11:00:00         0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00 ens3
11:00:00         0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00 tun0
11:10:00         0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00 lo
11:10:00         0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00 ens3
11:10:00         0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00 tun0
11:20:00         0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00 lo
11:20:00         0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00 ens3
11:20:00         0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00 tun0
11:30:00         0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00 lo
11:30:00         0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00 ens3
11:30:00         0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00 tun0
11:40:00         0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00 lo
11:40:00         0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00 ens3
11:40:00         0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00 tun0
11:50:00         0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00 lo
11:50:00         0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00 ens3
11:50:00         0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00 tun0
12:00:00         0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00 lo
12:00:00         0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00 ens3
12:00:00         0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00 tun0
12:10:00         0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00 lo
12:10:00         0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00 ens3
12:10:00         0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00 tun0
12:20:00         0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00 lo
12:20:00         0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00 ens3
12:20:00         0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00 tun0
12:30:00         0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00 lo
12:30:00         0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00 ens3
12:30:00         0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00 tun0
12:40:00         0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00 lo
12:40:00         0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00 ens3
12:40:00         0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00 tun0
12:50:01         0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00 lo
12:50:01         0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00 ens3
12:50:01         0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00 tun0
13:00:01         0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00 lo
13:00:01         0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00 ens3
13:00:01         0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00 tun0
13:10:01         0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00 lo
13:10:01         0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00 ens3
13:10:01         0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00 tun0
13:20:01         0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00 lo
13:20:01         0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00 ens3
13:20:01         0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00 tun0
13:30:00         0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00 lo
13:30:00         0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00 ens3
13:30:00         0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00 tun0
13:40:01         0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00 lo
13:40:01         0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00 ens3
13:40:01         0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00 tun0
13:50:01         0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00 lo
13:50:01         0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00 ens3
13:50:01         0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00 tun0
14:00:01         0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00 lo
14:00:01         0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00 ens3
14:00:01         0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00 tun0
14:10:01         0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00 lo
14:10:01         0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00 ens3
14:10:01         0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00 tun0
14:20:01         0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00 lo
14:20:01         0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00 ens3
14:20:01         0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00 tun0
14:30:01         0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00 lo
14:30:01         0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00 ens3
14:30:01         0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00 tun0
14:40:01         0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00 lo
14:40:01         0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00 ens3
14:40:01         0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00 tun0
14:50:01         0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00 lo
14:50:01         0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00 ens3
14:50:01         0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00 tun0
15:00:01         0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00 lo
15:00:01         0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00 ens3
15:00:01         0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00 tun0
15:10:01         0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00 lo
15:10:01         0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00 ens3
15:10:01         0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00 tun0
15:20:01         0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00 lo
15:20:01         0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00 ens3
15:20:01         0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00 tun0
15:30:01         0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00 lo
15:30:01         0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00 ens3
15:30:01         0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00 tun0
15:40:01         0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00 lo
15:40:01         0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00 ens3
15:40:01         0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00 tun0
15:50:01         0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00 lo
15:50:01         0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00 ens3
15:50:01         0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00 tun0
16:00:01         0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00 lo
16:00:01         0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00 ens3
16:00:01         0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00 tun0
16:10:01         0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00 lo
16:10:01         0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00 ens3
16:10:01         0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00 tun0
16:20:01         0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00 lo
16:20:01         0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00 ens3
16:20:01         0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00 tun0
16:30:01         0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00 lo
16:30:01         0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00 ens3
16:30:01         0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00 tun0
16:40:01         0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00 lo
16:40:01         0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00 ens3
16:40:01         0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00 tun0
16:50:01         0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00 lo
16:50:01         0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00 ens3
16:50:01         0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00 tun0
17:00:01         0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00 lo
17:00:01         0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00 ens3
17:00:01         0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00 tun0
17:10:01         0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00 lo
17:10:01         0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00 ens3
17:10:01         0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00 tun0
17:20:01         0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00 lo
17:20:01         0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00 ens3
17:20:01         0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00 tun0
17:30:01         0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00 lo
17:30:01         0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00 ens3
17:30:01         0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00 tun0
17:40:01         0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00 lo
17:40:01         0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00 ens3
17:40:01         0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00 tun0
17:50:01         0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00 lo
17:50:01         0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00 ens3
17:50:01         0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00 tun0
18:00:01         0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00 lo
18:00:01         0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00 ens3
18:00:01         0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00 tun0
18:10:01         0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00 lo
18:10:01         0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00 ens3
18:10:01         0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00 tun0
18:20:00         0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00 lo
18:20:00         0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00 ens3
18:20:00         0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00 tun0
18:30:01         0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00 lo
18:30:01         0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00 ens3
18:30:01         0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00 tun0
18:40:00         0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00 lo
18:40:00         0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00 ens3
18:40:00         0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00 tun0
18:50:01         0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00 lo
18:50:01         0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00 ens3
18:50:01         0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00 tun0
19:00:01         0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00 lo
19:00:01         0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00 ens3
19:00:01         0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00 tun0
19:10:01         0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00 lo
19:10:01         0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00 ens3
19:10:01         0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00 tun0
19:20:01         0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00 lo
19:20:01         0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00 ens3
19:20:01         0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00 tun0
19:30:01         0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00 lo
19:30:01         0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00 ens3
19:30:01         0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00 tun0
19:40:01         0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00 lo
19:40:01         0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00 ens3
19:40:01         0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00 tun0
19:50:01         0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00 lo
19:50:01         0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00 ens3
19:50:01         0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00 tun0
20:00:01         0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00 lo
20:00:01         0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00 ens3
20:00:01         0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00 tun0
20:10:01         0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00 lo
20:10:01         0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00 ens3
20:10:01         0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00 tun0
20:20:01         0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00 lo
20:20:01         0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00 ens3
20:20:01         0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00 tun0
20:30:01         0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00 lo
20:30:01         0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00 ens3
20:30:01         0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00 tun0
20:40:01         0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00 lo
20:40:01         0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00 ens3
20:40:01         0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00 tun0
20:50:01         0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00 lo
20:50:01         0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00 ens3
20:50:01         0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00 tun0
21:00:02         0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00 lo
21:00:02         0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00 ens3
21:00:02         0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00 tun0
21:10:01         0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00 lo
21:10:01         0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00 ens3
21:10:01         0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00 tun0
21:20:01         0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00 lo
21:20:01         0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00 ens3
21:20:01         0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00 tun0
21:30:01         0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00 lo
21:30:01         0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00 ens3
21:30:01         0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00 tun0
21:40:01         0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00 lo
21:40:01         0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00 ens3
21:40:01         0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00 tun0
21:50:01         0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00 lo
21:50:01         0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00 ens3
21:50:01         0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00 tun0
22:00:01         0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00 lo
22:00:01         0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00 ens3
22:00:01         0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00 tun0
22:10:01         0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00 lo
22:10:01         0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00 ens3
22:10:01         0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00 tun0
22:20:01         0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00 lo
22:20:01         0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00 ens3
22:20:01         0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00 tun0
22:30:01         0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00 lo
22:30:01         0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00 ens3
22:30:01         0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00 tun0
22:40:01         0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00 lo
22:40:01         0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00 ens3
22:40:01         0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00 tun0
22:50:01         0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00 lo
22:50:01         0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00 ens3
22:50:01         0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00 tun0
23:00:01         0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00 lo
23:00:01         0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00 ens3
23:00:01         0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00 tun0
23:10:00         0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00 lo
23:10:00         0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00 ens3
23:10:00         0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00 tun0
23:20:01         0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00 lo
23:20:01         0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00 ens3
23:20:01         0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00 tun0
23:30:01         0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00 lo
23:30:01         0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00 ens3
23:30:01         0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00 tun0
23:40:02         0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00 lo
23:40:02         0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00 ens3
23:40:02         0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00 tun0
23:50:00         0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00 lo
23:50:00         0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00 ens3
23:50:00         0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00 tun0
Average:         0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00 lo
Average:         0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00 ens3
Average:         0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00 tun0

00:00:01       call/s retrans/s    read/s   write/s  access/s  getatt/s
00:10:01         0.00      0.00      0.00      0.00      0.00      0.00
00:20:02         0.00      0.00      0.00      0.00      0.00      0.00
00:30:01         0.00      0.00      0.00      0.00      0.00      0.00
00:40:01         0.00      0.00      0.00      0.00      0.00      0.00
00:50:01         0.00      0.00      0.00      0.00      0.00      0.00
01:00:01         0.00      0.00      0.00      0.00      0.00      0.00
01:10:01         0.00      0.00      0.00      0.00      0.00      0.00
01:20:01         0.00      0.00      0.00      0.00      0.00      0.00
01:30:01         0.00      0.00      0.00      0.00      0.00      0.00
01:40:01         0.00      0.00      0.00      0.00      0.00      0.00
01:50:01         0.00      0.00      0.00      0.00      0.00      0.00
02:00:01         0.00      0.00      0.00      0.00      0.00      0.00
02:10:01         0.00      0.00      0.00      0.00      0.00      0.00
02:20:01         0.00      0.00      0.00      0.00      0.00      0.00
02:30:01         0.00      0.00      0.00      0.00      0.00      0.00
02:40:01         0.00      0.00      0.00      0.00      0.00      0.00
02:50:01         0.00      0.00      0.00      0.00      0.00      0.00
03:00:00         0.00      0.00      0.00      0.00      0.00      0.00
03:10:01         0.00      0.00      0.00      0.00      0.00      0.00
03:20:01         0.00      0.00      0.00      0.00      0.00      0.00
03:30:00         0.00      0.00      0.00      0.00      0.00      0.00
03:40:01         0.00      0.00      0.00      0.00      0.00      0.00
03:50:01         0.00      0.00      0.00      0.00      0.00      0.00
04:00:01         0.00      0.00      0.00      0.00      0.00      0.00
04:10:00         0.00      0.00      0.00      0.00      0.00      0.00
04:20:01         0.00      0.00      0.00      0.00      0.00      0.00
04:30:01         0.00      0.00      0.00      0.00      0.00      0.00
04:40:01         0.00      0.00      0.00      0.00      0.00      0.00
04:50:01         0.00      0.00      0.00      0.00      0.00      0.00
05:00:01         0.00      0.00      0.00      0.00      0.00      0.00
05:10:01         0.00      0.00      0.00      0.00      0.00      0.00
05:20:01         0.00      0.00      0.00      0.00      0.00      0.00
05:30:01         0.00      0.00      0.00      0.00      0.00      0.00
05:40:00         0.00      0.00      0.00      0.00      0.00      0.00
05:50:01         0.00      0.00      0.00      0.00      0.00      0.00
06:00:01         0.00      0.00      0.00      0.00      0.00      0.00
06:10:01         0.00      0.00      0.00      0.00      0.00      0.00
06:20:01         0.00      0.00      0.00      0.00      0.00      0.00
06:30:02         0.00      0.00      0.00      0.00      0.00      0.00
06:40:01         0.00      0.00      0.00      0.00      0.00      0.00
06:50:01         0.00      0.00      0.00      0.00      0.00      0.00
07:00:01         0.00      0.00      0.00      0.00      0.00      0.00
07:10:01         0.00      0.00      0.00      0.00      0.00      0.00
07:20:01         0.00      0.00      0.00      0.00      0.00      0.00
07:30:01         0.00      0.00      0.00      0.00      0.00      0.00
07:40:01         0.00      0.00      0.00      0.00      0.00      0.00
07:50:00         0.00      0.00      0.00      0.00      0.00      0.00
08:00:01         0.00      0.00      0.00      0.00      0.00      0.00
08:10:01         0.00      0.00      0.00      0.00      0.00      0.00
08:20:01         0.00      0.00      0.00      0.00      0.00      0.00
08:30:01         0.00      0.00      0.00      0.00      0.00      0.00
08:40:01         0.00      0.00      0.00      0.00      0.00      0.00
08:50:01         0.00      0.00      0.00      0.00      0.00      0.00
09:00:02         0.00      0.00      0.00      0.00      0.00      0.00
09:10:01         0.00      0.00      0.00      0.00      0.00      0.00
09:20:01         0.00      0.00      0.00      0.00      0.00      0.00
09:30:01         0.00      0.00      0.00      0.00      0.00      0.00
09:40:01         0.00      0.00      0.00      0.00      0.00      0.00
09:50:01         0.00      0.00      0.00      0.00      0.00      0.00
10:00:01         0.00      0.00      0.00      0.00      0.00      0.00
10:10:01         0.00      0.00      0.00      0.00      0.00      0.00
